route_id,route,capsid_id,capsid,organ,current_dose_vg,current_dose_vg_per_kg,current_auc_isf_amount_vg_h,reference_id,reference_product,reference_auc_isf_amount_vg_h,conservative_reference_auc_isf_amount_vg_h,exposure_margin_reference_over_current,conservative_margin_over_current,assessment,evidence_grade,inference_class,uncertainty_factor,comparator_scope,evidence_note,source_url
intracerebroventricular,Intracerebroventricular,aav9,AAV9,lung,2800000000000000.0,40000000000000.0,839969911175715.2,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,3565638332674.837,0.04244959593473977,0.004244959593473977,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aav9,AAV9,muscle,2800000000000000.0,40000000000000.0,5749661669122328.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,24445133593054.56,0.042515777448842565,0.004251577744884257,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aav9,AAV9,rest,2800000000000000.0,40000000000000.0,7099045538354268.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,30194984173787.09,0.04253386460285621,0.004253386460285621,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aav9,AAV9,spleen,2800000000000000.0,40000000000000.0,173045165207292.78,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,728968991788.8429,0.04212593809920102,0.004212593809920101,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aavrh10,AAVrh.10,brain,2800000000000000.0,40000000000000.0,5069508969501470.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,8163936675894.774,0.05367999626137103,0.001610399887841131,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aavrh10,AAVrh.10,heart,2800000000000000.0,40000000000000.0,172403479266128.22,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,210581044944.09494,0.04071477092389659,0.0012214431277168974,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aavrh10,AAVrh.10,kidney,2800000000000000.0,40000000000000.0,228793519287236.62,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,355042653590.41394,0.05172679347102763,0.0015518038041308288,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aavrh10,AAVrh.10,liver,2800000000000000.0,40000000000000.0,1746945090517823.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,2513227597243.7676,0.04795471460217841,0.001438641438065352,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aavrh10,AAVrh.10,lung,2800000000000000.0,40000000000000.0,787843846334228.8,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,1069691499802.4509,0.045258185987812845,0.0013577455796343852,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aavrh10,AAVrh.10,muscle,2800000000000000.0,40000000000000.0,5579917202044028.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,7333540077916.366,0.04380913319663569,0.0013142739958990706,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aavrh10,AAVrh.10,rest,2800000000000000.0,40000000000000.0,6889209499038159.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,9058495252136.125,0.0438293888115941,0.0013148816643478228,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,aavrh10,AAVrh.10,spleen,2800000000000000.0,40000000000000.0,145639262132000.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,218690697536.65286,0.050053054452317954,0.0015015916335695384,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,php-eb,PHP.eB,brain,2800000000000000.0,40000000000000.0,5309561221075636.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,2449181002768.432,0.05125305297349904,0.0004612774767614913,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,php-eb,PHP.eB,heart,2800000000000000.0,40000000000000.0,130295899748313.17,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,63174313483.22848,0.05387251769520122,0.0004848526592568109,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,php-eb,PHP.eB,kidney,2800000000000000.0,40000000000000.0,207575869414849.8,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,106512796077.12418,0.05701411803328724,0.000513127062299585,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,php-eb,PHP.eB,liver,2800000000000000.0,40000000000000.0,1308278702021729.2,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,753968279173.1302,0.06403395019119368,0.000576305551720743,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,php-eb,PHP.eB,lung,2800000000000000.0,40000000000000.0,668748018786850.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,320907449940.7353,0.053318114334650606,0.00047986302901185544,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,php-eb,PHP.eB,muscle,2800000000000000.0,40000000000000.0,5056843727934963.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,2200062023374.9097,0.04834069413301227,0.00043506624719711034,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,php-eb,PHP.eB,rest,2800000000000000.0,40000000000000.0,6671715028052625.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,2717548575640.838,0.0452582042950365,0.0004073238386553285,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,php-eb,PHP.eB,spleen,2800000000000000.0,40000000000000.0,138245275155451.6,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,65607209260.99586,0.052730119779438735,0.00047457107801494863,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,cap-b10,CAP-B10,brain,2800000000000000.0,40000000000000.0,5088874170966126.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,2449181002768.432,0.05347572240682098,0.0004812815016613888,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,cap-b10,CAP-B10,heart,2800000000000000.0,40000000000000.0,111327033104088.38,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,63174313483.22848,0.06305178507937248,0.0005674660657143522,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,cap-b10,CAP-B10,kidney,2800000000000000.0,40000000000000.0,167779598826765.62,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,106512796077.12418,0.07053750993826124,0.0006348375894443512,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,cap-b10,CAP-B10,liver,2800000000000000.0,40000000000000.0,596404951997636.2,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,753968279173.1302,0.14046538842586764,0.0012641884958328087,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,cap-b10,CAP-B10,lung,2800000000000000.0,40000000000000.0,593775636812909.2,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,320907449940.7353,0.06005026329159277,0.0005404523696243349,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,cap-b10,CAP-B10,muscle,2800000000000000.0,40000000000000.0,4654656006709302.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,2200062023374.9097,0.05251759433526112,0.00047265834901734995,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,cap-b10,CAP-B10,rest,2800000000000000.0,40000000000000.0,6475188041408503.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,2717548575640.838,0.04663182594959664,0.00041968643354636976,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,cap-b10,CAP-B10,spleen,2800000000000000.0,40000000000000.0,114464820910768.6,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,65607209260.99586,0.06368498076427455,0.0005731648268784709,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,lk03,AAV-LK03,brain,2800000000000000.0,40000000000000.0,6148871436228151.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,8163936675894.774,0.04425710073013934,0.0013277130219041802,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,lk03,AAV-LK03,heart,2800000000000000.0,40000000000000.0,77792047486808.72,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,210581044944.09494,0.09023246452014837,0.0027069739356044512,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,lk03,AAV-LK03,kidney,2800000000000000.0,40000000000000.0,181743750296568.56,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,355042653590.41394,0.06511781065576433,0.00195353431967293,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,lk03,AAV-LK03,liver,2800000000000000.0,40000000000000.0,4039635274404409.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,2513227597243.7676,0.020738073501898095,0.0006221422050569429,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,lk03,AAV-LK03,lung,2800000000000000.0,40000000000000.0,509082371494365.3,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,1069691499802.4509,0.07004049899053129,0.0021012149697159383,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,lk03,AAV-LK03,muscle,2800000000000000.0,40000000000000.0,3054502430914152.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,7333540077916.366,0.08002983839740672,0.0024008951519222015,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,lk03,AAV-LK03,rest,2800000000000000.0,40000000000000.0,4618924326463481.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,9058495252136.125,0.06537232922563625,0.0019611698767690875,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracerebroventricular,Intracerebroventricular,lk03,AAV-LK03,spleen,2800000000000000.0,40000000000000.0,101113343868380.06,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,218690697536.65286,0.072094242352201,0.00216282727056603,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
inhaled,Inhaled / airway,aav2,AAV2,brain,2800000000000000.0,40000000000000.0,2961871991802.566,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,10578114256.437735,7933585692.3283,0.0035714285714285713,0.002678571428571428,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav2,AAV2,heart,2800000000000000.0,40000000000000.0,46590093427425.11,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,166393190812.2325,124794893109.17438,0.003571428571428571,0.002678571428571428,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav2,AAV2,kidney,2800000000000000.0,40000000000000.0,120356220346203.8,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,429843644093.58496,322382733070.1887,0.0035714285714285713,0.0026785714285714286,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav2,AAV2,liver,2800000000000000.0,40000000000000.0,622038452213155.0,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,2221565900761.2676,1666174425570.9507,0.003571428571428571,0.002678571428571428,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav2,AAV2,lung,2800000000000000.0,40000000000000.0,4.244646411835666e+16,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,151594514708416.62,113695886031312.47,0.0035714285714285713,0.0026785714285714286,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav2,AAV2,muscle,2800000000000000.0,40000000000000.0,1418480474353091.0,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,5066001694118.182,3799501270588.636,0.003571428571428571,0.002678571428571428,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav2,AAV2,rest,2800000000000000.0,40000000000000.0,2526200651604799.0,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,9022145184302.854,6766608888227.141,0.0035714285714285713,0.0026785714285714286,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav2,AAV2,spleen,2800000000000000.0,40000000000000.0,113531181448092.28,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,405468505171.7581,304101378878.8186,0.0035714285714285713,0.0026785714285714286,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav5,AAV5,brain,2800000000000000.0,40000000000000.0,3722371986913.9395,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,56496864415.44595,5649686441.544596,0.015177651404551082,0.0015177651404551082,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid,0.1,clinical same route cross capsid,clinical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav5,AAV5,heart,2800000000000000.0,40000000000000.0,47674868162414.64,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,449411727420.6944,44941172742.06944,0.009426596123762255,0.0009426596123762256,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid,0.1,clinical same route cross capsid,clinical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav5,AAV5,kidney,2800000000000000.0,40000000000000.0,142061561279850.9,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,757590494496.0796,75759049449.60796,0.005332832383868298,0.0005332832383868298,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid,0.1,clinical same route cross capsid,clinical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav5,AAV5,liver,2800000000000000.0,40000000000000.0,1120153336615113.4,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,5352069049908.288,535206904990.82886,0.00477797893820609,0.000477797893820609,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid,0.1,clinical same route cross capsid,clinical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav5,AAV5,lung,2800000000000000.0,40000000000000.0,3.0535391845204024e+16,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,140745611174077.06,14074561117407.707,0.004609261668806224,0.0004609261668806224,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid,0.1,clinical same route cross capsid,clinical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav5,AAV5,muscle,2800000000000000.0,40000000000000.0,1594818903259618.8,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,15651683299266.293,1565168329926.6294,0.009814081879313149,0.0009814081879313148,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid,0.1,clinical same route cross capsid,clinical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav5,AAV5,rest,2800000000000000.0,40000000000000.0,3438682949186645.0,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,19333684578563.645,1933368457856.3645,0.00562240976102105,0.000562240976102105,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid,0.1,clinical same route cross capsid,clinical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
inhaled,Inhaled / airway,aav5,AAV5,spleen,2800000000000000.0,40000000000000.0,133507590921528.9,aav2_cf_aerosol,tgAAVCF phase 2 cystic-fibrosis aerosol study,466278251442.47705,46627825144.24771,0.0034925223968466264,0.00034925223968466267,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid,0.1,clinical same route cross capsid,clinical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1378/chest.126.2.509
